id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
181530,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The New York Times 20 April 1990 ""Peru Rebels Said to Kill 74 Peasants",,,,police spokesman,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,4,1990-04-13,1990-04-20,1,0,0,0,1,1,1
181531,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The New York Times 20 April 1990 ""Peru Rebels Said to Kill 74 Peasants",,,,police spokesman,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,1,4,1990-04-13,1990-04-20,3,0,0,0,3,3,3
181538,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The New York Times 20 April 1990 ""Peru Rebels Said to Kill 74 Peasants",,,,police spokesman,4,Cusco department,Cusco department,,-13.0,-72.25,POINT (-72.250000 -13.000000),111096,Peru,135,PER,Americas,1,4,1990-04-13,1990-04-20,3,0,0,0,3,3,3
185748,1991,1,1991,1991,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,"R 23 May 1991 ""GUERRILLAS KILL AUSTRALIAN NUN IN REMOTE ANDEAN TOWN.",,,,Reuters,4,Junín department,Junín department,,-11.5,-75.0,POINT (-75.000000 -11.500000),113251,Peru,135,PER,Americas,1,1,1991-05-21,1991-05-21,0,0,5,0,5,5,5
185985,1991,1,1991,1991,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,"R 23 May 1991 ""GUERRILLAS KILL AUSTRALIAN NUN IN REMOTE ANDEAN TOWN.",,,,police,1,Huasahuasi town,Junín department,Tarma Province,-11.26527,-75.647223,POINT (-75.647223 -11.265270),113249,Peru,135,PER,Americas,1,1,1991-05-21,1991-05-21,0,0,5,0,5,5,5
181887,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 25 April 1990 ""16 MAOIST GUERRILLAS KILLED IN JUNGLE CLASH IN PERU.",,,,Interior Ministry spokesman,2,Mazamari town,Junín department,Satipo Province,-11.32583,-74.53083,POINT (-74.530830 -11.325830),113251,Peru,135,PER,Americas,1,1,1990-04-24,1990-04-24,0,16,0,0,16,16,16
181261,1999,1,1999,1999,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 29 May 1999 ""Five killed in Peru jungle gun battle.",,,,,5,Andean highlands,,,-12.47,-75.6,POINT (-75.600000 -12.470000),111809,Peru,135,PER,Americas,1,4,1999-05-01,1999-05-29,4,0,0,0,4,4,4
181545,1999,1,1999,1999,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 29 May 1999 ""Five killed in Peru jungle gun battle.",,,,witnesses / police spokesman,1,Uchiza town,San Martín department,Tocache Province,-8.45917,-76.46333,POINT (-76.463330 -8.459170),117568,Peru,135,PER,Americas,1,1,1999-05-28,1999-05-28,1,1,3,0,5,5,5
183938,1999,0,1999,1999,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""`El Comercio' web site,1999-06-05,Terrorist group"" ransacks villages, kills one.""""",`El Comercio' web site,1999-06-05,"Terrorist group"" ransacks villages, kills one.""",mayor of San Martin de Pangoa District,2,Pangoa District,Junín department,Satipo Province,-11.8517,-74.34,POINT (-74.340000 -11.851700),112532,Peru,135,PER,Americas,1,1,1999-06-01,1999-06-01,0,0,0,0,0,0,1
183939,1999,0,1999,1999,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Reuters,1999-06-15,Reuters""",Reuters,1999-06-15,Reuters,regional military officials,1,Azul de Magdalena village,Huánuco department,Leoncio Prado Province,-8.83568,-76.19617,POINT (-76.196170 -8.835680),116848,Peru,135,PER,Americas,1,1,1999-06-13,1999-06-13,0,0,8,0,8,8,8
185703,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,Reuters 1989-02-23,,,,military sources,2,Ayacucho town,Ayacucho department,Huamanga Province,-13.15878,-74.22321,POINT (-74.223210 -13.158780),110372,Peru,135,PER,Americas,1,1,1989-02-22,1989-02-22,0,0,0,7,7,7,7
181525,1999,1,1999,1999,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 5 Oct 1999 ""Peru leader says five killed in Shining Path clash.",,,,President,3,Satipo Province,Junín department,Satipo Province,-11.5,-74.25,POINT (-74.250000 -11.500000),113252,Peru,135,PER,Americas,1,1,1999-10-02,1999-10-02,5,2,0,0,7,7,7
181550,1999,1,1999,1999,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Television Panamericana, Lima, in Spanish 14 Oct 99. ""Peruvian army kills 12 ""terrorists"" in jungle pursuit.",,,,,3,Satipo Province,Junín department,Satipo Province,-11.5,-74.25,POINT (-74.250000 -11.500000),113252,Peru,135,PER,Americas,1,1,1999-10-13,1999-10-13,0,12,0,0,12,12,12
181551,1999,1,1999,1999,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Radio Programas del Peru web site, Lima, in Spanish 16 Oct 99  ""Sources say Shining Path commander arrested in military operations.",,,,military spokesman,2,San Martín de Pangoa town,Junín department,Satipo Province,-11.42854,-74.48834,POINT (-74.488340 -11.428540),113252,Peru,135,PER,Americas,1,2,1999-10-14,1999-10-15,0,2,0,0,2,2,2
181290,1999,1,1999,1999,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 5 Nov 1999 ""Nine die in Shining Path rebel clash with Peru army.",,,,military spokesman,5,Peruvian jungle,,,-7.25,-74.07,POINT (-74.070000 -7.250000),119012,Peru,135,PER,Americas,1,1,1999-11-03,1999-11-03,1,0,0,0,1,1,1
181552,1999,1,1999,1999,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 5 Nov 1999 ""Nine die in Shining Path rebel clash with Peru army.",,,,military spokesman,2,Viscatan location,Junín department,Chanchamayo Province,-11.24407,-75.34044,POINT (-75.340440 -11.244070),113250,Peru,135,PER,Americas,1,1,1999-11-04,1999-11-04,3,6,0,0,9,9,9
181562,1999,1,1999,1999,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"`La Republica' web site, Lima, in Spanish 13 Nov 99 ""Troops seize Shining Path camp, kill eight people.",,,,"""Reliable sources""",2,Viscatan location,Junín department,Chanchamayo Province,-11.24407,-75.34044,POINT (-75.340440 -11.244070),113250,Peru,135,PER,Americas,1,1,1999-11-10,1999-11-10,0,8,0,0,8,8,8
181736,1992,1,1992,1992,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 12 April 1992 ""GUNMEN KILL CONGRESSMAN IN PERU; MORE VIOLENCE FEARED.",,,,Police spokesman,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1992-04-11,1992-04-11,1,0,1,0,2,2,2
181964,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 3 June 1989 ""SEVEN SOLDIERS KILLED IN BOMB BLAST NEAR PRESIDENTIAL PALACE."" /R 10 June 1989 ""PERUVIAN ARMY KILLS SENDERO REBEL LEADER, 20 OTHERS.",,,,Police sources,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1989-06-03,1989-06-03,7,0,0,0,7,7,7
181587,2000,0,2000,2000,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Notimex news agency, Mexico City, in Spanish 2140 gmt 21 Feb 00 ""Rebel attack leaves one dead, six injured - agency.",,,,police spokesman,1,Naranjal village,Ayacucho department,La Mar Province,-12.6073,-73.81063,POINT (-73.810630 -12.607300),111093,Peru,135,PER,Americas,1,1,2000-02-21,2000-02-21,1,0,0,0,1,1,1
251033,2017,0,2017,2017,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,1,"""IHS Global Insight Daily Analysis,2017-10-18,Peruvian government offensive against insurgents in coca region to increase attacks against helicopters and construction works

AU 	
Diego Moya-Ocampos""",IHS Global Insight Daily Analysis,2017-10-18,"Peruvian government offensive against insurgents in coca region to increase attacks against helicopters and construction works

AU 	
Diego Moya-Ocampos",Ministry of Defence ,5,"Valley of the Apurimac, Ene and Mantaro Rivers",,,-12.262778,-73.978889,POINT (-73.978889 -12.262778),111813,Peru,135,PER,Americas,1,2,2017-10-13,2017-10-15,0,4,0,0,4,4,4
185530,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Reuters News,1989-06-10,PERUVIAN REBELS SWEEP THROUGH VILLAGES, KILL 25.""",Reuters News,1989-06-10,"PERUVIAN REBELS SWEEP THROUGH VILLAGES, KILL 25.",police sources,4,Huancavelica department,Huancavelica department,,-13.0,-75.0,POINT (-75.000000 -13.000000),111091,Peru,135,PER,Americas,1,2,1989-06-06,1989-06-07,0,0,25,0,25,25,25
181481,2000,0,2000,2000,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"EFE 6 April 2000 ""PERU-TERRORISM POLICEMAN KILLED, TWO INJURED IN SENDERO LUMINOSO ATTACK",,,,local authorities,2,Tutumbaru village,Ayacucho department,La Mar Province,-12.728041,-73.947004,POINT (-73.947004 -12.728041),111093,Peru,135,PER,Americas,1,1,2000-04-05,2000-04-05,1,0,0,0,1,1,1
181971,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 20 June 1989 ""PERUVIAN REBELS KILL 15 SOLDIERS IN JUNGLE AMBUSH."" /R 20 June 1989 ""PERUVIAN REBELS SAID TO KILL EIGHT SOLDIERS IN AMBUSH.",,,,Interior Ministry spokesman,1,Puerto Callao town,Ucayali department,Coronel Portillo Province,-8.35806,-74.57361,POINT (-74.573610 -8.358060),117571,Peru,135,PER,Americas,1,1,1989-06-19,1989-06-19,1,0,0,0,1,1,1
181981,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 7 July 1989 ""FOURTEEN DIE IN CLASH BETWEEN PERUVIAN POLICE, REBELS.",,,,interior ministry statement,3,Azángaro Province,Puno department,Azángaro Province,-14.83333,-70.16667,POINT (-70.166670 -14.833330),108220,Peru,135,PER,Americas,1,1,1989-07-06,1989-07-06,6,7,1,0,14,14,14
181974,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 27 July 1989 ""PERUVIAN REBELS MARK INDEPENDENCE FESTIVITIES.",,,,Police sources,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1989-07-26,1989-07-26,0,3,0,0,3,3,3
181982,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 30 July 1989 ""PERUVIAN FORCES KILLED 110 REBELS, ARMY SAYS.",,,,military spokesman,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,1,2,1989-07-27,1989-07-28,8,110,0,0,118,118,118
181584,2001,0,2001,2001,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 19 Feb 2001 ""Suspected guerrillas attack army helicopter, kill one soldier",,,,military spokesman,5,Ayacucho department,Ayacucho department,,-14.0,-74.25,POINT (-74.250000 -14.000000),109652,Peru,135,PER,Americas,1,1,2001-02-17,2001-02-17,1,0,0,0,1,1,1
181493,1991,1,1991,1991,1,292,Peru:Government,632,Government of Peru - MRTA,21,135.0,Government of Peru,751,,MRTA,-1,"R 1 April 1991 ""PERU INTERIOR MINISTER QUITS AMID CRITICISM ON REBELS, RIGHTS.",,,,,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,4,1991-01-01,1991-01-31,2,0,0,0,2,2,2
181984,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 2 Sep 1989 ""PERU SAID TO BE TRAINING FOR ANTI-DRUG AIR RAIDS",,,,Interior Minister,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,1,1,1989-09-01,1989-09-01,3,0,0,0,3,3,3
181903,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 14 Aug 1990 ""CAR BOMB SLAMS INTO PERUVIAN PALACE; SIX KILLED IN ATTACKS.",,,,witnesses,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-08-13,1990-08-13,2,0,0,0,2,2,2
181585,2001,0,2001,2001,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"X 9 Aug 2001 ""19 Killed in Clashes Between Rebels, Peruvian Police.",,,,police spokesman,2,San Martín de Pangoa town,Junín department,Satipo Province,-11.42854,-74.48834,POINT (-74.488340 -11.428540),113252,Peru,135,PER,Americas,1,1,2001-08-07,2001-08-07,4,15,0,0,19,19,19
176008,1990,0,1990,1990,2,13440,MRTA - Sendero Luminoso,14392,MRTA - Sendero Luminoso,751,,MRTA,750,,Sendero Luminoso,1,"""Reuters,1990-10-26,FOUR KILLED IN PERU, POLICE SUSPECT COMMUNIST RIVALRIES""",Reuters,1990-10-26,"FOUR KILLED IN PERU, POLICE SUSPECT COMMUNIST RIVALRIES",Police spokesman,1,Huancayo town,Junín department,Huancayo Province,-12.06513,-75.20486,POINT (-75.204860 -12.065130),111810,Peru,135,PER,Americas,1,1,1990-10-26,1990-10-26,0,4,0,0,4,4,4
181394,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,1,"""The Globe and mail,1989-04-20,AROUND THE WORLD 518 arrested in Lima as police raid universities""",The Globe and mail,1989-04-20,AROUND THE WORLD 518 arrested in Lima as police raid universities,Interior Ministry spokesman,1,San Pedro de Lloc town,La Libertad department,Pacasmayo Province,-7.4289,-79.50416,POINT (-79.504160 -7.428900),119001,Peru,135,PER,Americas,1,1,1989-04-19,1989-04-19,1,0,0,0,1,1,1
185959,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-05-10,,,,police,1,Huanta town,Ayacucho department,Huanta Province,-12.93333,-74.25,POINT (-74.250000 -12.933330),111092,Peru,135,PER,Americas,1,1,1989-05-09,1989-05-09,0,0,0,0,0,0,1
185946,1992,1,1992,1992,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,"R, 1992-05-23",,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1992-05-23,1992-05-23,0,0,1,0,1,1,1
181641,1995,1,1995,1995,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 24 March 1995 ""Peruvian police catch 30 Maoist rebels in sweep.",,,,Peruvian president,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,2,5,1995-02-01,1995-03-24,0,0,0,30,30,30,30
185947,1992,1,1992,1992,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,"R, 1992-06-21",,,,military sources,2,Circamarca village,Ayacucho department,Victor Fajardo Province,-13.71667,-74.11667,POINT (-74.116670 -13.716670),109652,Peru,135,PER,Americas,1,1,1992-06-20,1992-06-20,0,0,3,0,3,3,3
185948,1992,1,1992,1992,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,"R, 1992-06-21",,,,military sources,5,Huancaraylla district,Ayacucho department,Victor Fajardo Province,-13.74908,-74.16987,POINT (-74.169870 -13.749080),109652,Peru,135,PER,Americas,1,1,1992-06-20,1992-06-20,0,0,5,0,5,5,5
185952,1992,1,1992,1992,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,"R, 1992-07-18",,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1992-07-17,1992-07-17,0,0,22,0,22,22,22
181291,1992,1,1992,1992,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,SvD 3 Aug 1992 (binder),,,,Authorities,5,Andean highlands,,,-12.47,-75.6,POINT (-75.600000 -12.470000),111809,Peru,135,PER,Americas,1,1,1992-08-01,1992-08-01,0,3,0,0,3,3,3
185715,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,Reuters 1991-10-11,,,,newspaper's director,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,2,4,1991-09-01,1991-09-30,0,0,0,0,0,0,1
181980,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 1 July 1989 ""PERUVIAN REBELS KILL MAYOR, ADDING TO WAVE OF ASSASSINATIONS.",,,,Police spokesman,1,Muqui town,Junín department,Jauja Province,-11.83364,-75.43462,POINT (-75.434620 -11.833640),112530,Peru,135,PER,Americas,1,1,1989-06-30,1989-06-30,1,0,0,0,1,1,1
185509,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-04-03,,,,police,5,Cajabamba district,Junín department,Huancayo Province,-7.63145,-78.03215,POINT (-78.032150 -7.631450),118284,Peru,135,PER,Americas,1,1,1990-04-02,1990-04-02,0,0,0,0,0,0,1
185956,1992,1,1992,1992,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,"R, 1992-07-21",,,,witnesses,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1992-07-21,1992-07-21,0,0,2,0,2,2,2
185955,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,Reuters 1990-04-03,,,,police,2,La Oroya town,Junín department,Yauli Province,-11.51893,-75.89935,POINT (-75.899350 -11.518930),112529,Peru,135,PER,Americas,1,1,1990-04-02,1990-04-02,0,0,9,0,9,9,9
185941,1993,1,1993,1993,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,"R, 1994-01-07",,,,"Peru Paz, a publication on guerrilla violence",6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,2,5,1993-01-01,1993-12-31,0,0,0,0,0,0,255
185943,1993,0,1993,1993,3,649,Government of Peru - Civilians,1116,Government of Peru - Civilians,21,135.0,Government of Peru,1,,Civilians,-1,USSD 1994 report,,,,Coordinadora,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,2,5,1993-01-01,1993-12-31,0,0,0,0,0,0,25
185511,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-05-30,,,,police,1,Ayacucho town,Ayacucho department,Huamanga Province,-13.15878,-74.22321,POINT (-74.223210 -13.158780),110372,Peru,135,PER,Americas,1,1,1989-05-29,1989-05-29,0,0,0,0,0,0,1
229233,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""The Globe and mail,1989-05-31,AROUND THE WORLD Six killed in Peru by Maoist rebels""",The Globe and mail,1989-05-31,AROUND THE WORLD Six killed in Peru by Maoist rebels,police,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,1,1,1989-05-29,1989-05-29,0,0,6,0,6,6,6
185632,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-11-24,,,,police,1,Huaura town,Lima department,Huaura Province,-11.07,-77.59944,POINT (-77.599440 -11.070000),113245,Peru,135,PER,Americas,1,1,1990-11-23,1990-11-23,0,0,1,0,1,1,1
181937,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Globe and Mail 10 Jan 1989 ""AROUND THE WORLD Peruvian peasants killed in raids by rebels"" / The New York Times 26 Jan 1989 ""Rebels Disrupting the Eradication of Coca in Peru"" /R 10 Jan 1989 ""TWELVE PEASANTS KILLED BY MAOIST GUERRILLAS.",,,,police spokesman,3,Abancay Province,Apurímac department,Abancay Province,-13.66667,-72.91667,POINT (-72.916670 -13.666670),109655,Peru,135,PER,Americas,1,1,1989-01-08,1989-01-08,5,12,0,0,17,17,17
181959,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Globe and Mail 20 May 1989 ""AROUND THE WORLD Maoist rebels suspected in Peruvian mayor's death",,,,political associate,2,Azángaro town,Puno department,Azángaro Province,-14.90843,-70.19616,POINT (-70.196160 -14.908430),108220,Peru,135,PER,Americas,1,1,1989-05-19,1989-05-19,1,0,0,0,1,1,1
181960,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 20 May 1989 ""PERUVIAN REBELS KILL LEFTIST MAYOR AFTER THREATS.",,,,Army spokesman,4,Ayacucho department,Ayacucho department,,-14.0,-74.25,POINT (-74.250000 -14.000000),109652,Peru,135,PER,Americas,1,1,1989-05-19,1989-05-19,1,0,0,0,1,1,1
181961,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 24 May 1989 ""FIVE POLICEMEN KILLED IN AMBUSH IN PERU.",,,,Interior Ministry spokesman,1,Tingo María town,Huánuco department,Leoncio Prado Province,-9.29616,-75.99831,POINT (-75.998310 -9.296160),116129,Peru,135,PER,Americas,1,1,1989-05-23,1989-05-23,5,0,0,0,5,5,5
181968,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 10 June 1989 ""PERUVIAN ARMY KILLS SENDERO REBEL LEADER, 20 OTHERS.",,,,Army spokesmen,4,Ayacucho department,Ayacucho department,,-14.0,-74.25,POINT (-74.250000 -14.000000),109652,Peru,135,PER,Americas,1,1,1989-06-09,1989-06-09,0,6,0,0,6,6,6
181965,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Globe and Mail 12 June 1989 ""AROUND THE WORLD Peruvian guerillas seize town, shoot mayor",,,,police spokesman,1,Aija town,Ancash department,Aija Province,-9.78105,-77.6094,POINT (-77.609400 -9.781050),115405,Peru,135,PER,Americas,1,1,1989-06-10,1989-06-10,1,0,0,0,1,1,1
181973,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 20 June 1989 ""PERUVIAN REBELS KILL 15 SOLDIERS IN JUNGLE AMBUSH."" /R 20 June 1989 ""PERUVIAN REBELS SAID TO KILL EIGHT SOLDIERS IN AMBUSH."" / R 21 June 19898 ""PERUVIAN TROOPS KILL 20 GUERRILLAS IN JUNGLE CLASH.",,,,Interior Ministry spokesman,2,Aguaytía town,Ucayali department,Padre Abad Province,-9.03778,-75.50906,POINT (-75.509060 -9.037780),116129,Peru,135,PER,Americas,1,1,1989-06-19,1989-06-19,15,20,0,0,35,35,35
181993,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Latin American Weekly Report 26 Oct 1989 ""Sendero anti poll offensive."" / Houston Chronicle News Services 14 Oct 1989 ""World briefs"" /R 13 Oct 1989 ""BOMBS ROCK PERUVIAN CITY, REBELS KILL PEASANTS IN MASSACRE",,,,police spokesman,1,Huayllay town,Ayacucho department,Huanta Province,-12.825454,-74.243979,POINT (-74.243979 -12.825454),111092,Peru,135,PER,Americas,1,1,1989-10-12,1989-10-12,11,0,0,0,11,11,15
181475,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Latin American Weekly Report 26 Oct 1989 ""Sendero anti poll offensive.",,,,,1,Chiclayo town,Lambayeque department,Chiclayo Province,-6.77137,-79.84088,POINT (-79.840880 -6.771370),119721,Peru,135,PER,Americas,1,1,1989-10-13,1989-10-13,1,1,0,0,2,2,2
